epoch,train_loss_mean,val_loss,learning_rate,val_map50,val_map50_95,selection_metric,selection_value,is_best,elapsed_seconds,images_seen,images_trained,images_skipped
105,1.9763700000000002,2.21063,0.001,0.98683,0.77341,ultralytics_fitness,0.794752,false,559.296,320,320,0
106,1.95815,2.2146600000000003,0.001,0.98738,0.77691,ultralytics_fitness,0.797957,false,564.527,320,320,0
107,1.99824,2.23212,0.001,0.98728,0.76971,ultralytics_fitness,0.791467,false,569.78,320,320,0
108,1.96793,2.20648,0.001,0.98617,0.77254,ultralytics_fitness,0.793903,false,574.98,320,320,0
109,1.9347599999999998,2.1777800000000003,0.001,0.98625,0.78047,ultralytics_fitness,0.801048,false,580.171,320,320,0
110,1.95584,2.17538,0.001,0.98713,0.78411,ultralytics_fitness,0.8044119999999999,false,585.575,320,320,0
111,1.9461300000000001,2.1898600000000004,0.001,0.98761,0.78336,ultralytics_fitness,0.803785,false,590.823,320,320,0
112,1.94939,2.19725,0.001,0.9884,0.78364,ultralytics_fitness,0.804116,false,596.041,320,320,0
113,1.9685800000000002,2.18911,0.001,0.98867,0.78846,ultralytics_fitness,0.8084810000000001,false,601.228,320,320,0
114,1.9356200000000001,2.17026,0.001,0.98799,0.78275,ultralytics_fitness,0.8032739999999999,false,606.643,320,320,0
115,1.9729899999999998,2.19406,0.001,0.98746,0.783,ultralytics_fitness,0.803446,false,612.166,320,320,0
116,1.94318,2.23576,0.001,0.98733,0.77511,ultralytics_fitness,0.796332,false,617.403,320,320,0
117,1.9509999999999998,2.178,0.001,0.98622,0.77782,ultralytics_fitness,0.7986599999999999,false,622.674,320,320,0
118,1.94057,2.21271,0.001,0.98713,0.77152,ultralytics_fitness,0.7930809999999999,false,627.815,320,320,0
119,1.92472,2.19747,0.001,0.98634,0.7799,ultralytics_fitness,0.800544,false,633.064,320,320,0
120,1.9179,2.2152000000000003,0.001,0.98779,0.77794,ultralytics_fitness,0.7989249999999999,false,638.431,320,320,0
121,1.94585,2.1670100000000003,0.001,0.98781,0.78825,ultralytics_fitness,0.808206,false,643.625,320,320,0
122,1.93761,2.17255,0.001,0.98799,0.78769,ultralytics_fitness,0.80772,false,648.861,320,320,0
123,1.90093,2.17483,0.001,0.98757,0.78518,ultralytics_fitness,0.805419,false,654.04,320,320,0
124,1.92184,2.18719,0.001,0.98667,0.78258,ultralytics_fitness,0.8029890000000002,false,659.15,320,320,0
125,1.90913,2.16227,0.001,0.98773,0.78962,ultralytics_fitness,0.809431,false,664.346,320,320,0
126,1.91055,2.1711799999999997,0.001,0.98718,0.78544,ultralytics_fitness,0.805614,false,669.811,320,320,0
127,1.9117199999999999,2.17003,0.001,0.98789,0.78809,ultralytics_fitness,0.80807,false,675.099,320,320,0
128,1.90023,2.17143,0.001,0.98743,0.78656,ultralytics_fitness,0.8066470000000001,false,680.402,320,320,0
129,1.9209100000000001,2.21548,0.001,0.98712,0.77128,ultralytics_fitness,0.792864,false,685.605,320,320,0
130,1.9044400000000001,2.18946,0.001,0.98713,0.77939,ultralytics_fitness,0.8001640000000001,false,690.955,320,320,0
131,1.9309,2.1637899999999997,0.001,0.98722,0.78393,ultralytics_fitness,0.8042590000000001,false,696.148,320,320,0
132,1.9077899999999999,2.16326,0.001,0.98679,0.78629,ultralytics_fitness,0.8063400000000001,false,701.407,320,320,0
133,1.90832,2.16331,0.001,0.98855,0.78725,ultralytics_fitness,0.8073800000000001,false,706.631,320,320,0
134,1.8989500000000001,2.1784,0.001,0.98642,0.77957,ultralytics_fitness,0.800255,false,712.137,320,320,0
135,1.90377,2.18839,0.001,0.98508,0.78315,ultralytics_fitness,0.803343,false,717.347,320,320,0
136,1.88462,2.1789300000000003,0.001,0.98712,0.78417,ultralytics_fitness,0.8044650000000001,false,722.566,320,320,0
137,1.87635,2.21729,0.001,0.98741,0.77624,ultralytics_fitness,0.797357,false,727.786,320,320,0
138,1.90985,2.1929800000000004,0.001,0.98722,0.78545,ultralytics_fitness,0.805627,false,732.956,320,320,0
139,1.8620999999999999,2.1872,0.001,0.98712,0.78292,ultralytics_fitness,0.8033399999999999,false,738.138,320,320,0
140,1.88657,2.18396,0.001,0.98735,0.78168,ultralytics_fitness,0.802247,false,743.389,320,320,0
141,1.88465,2.18086,0.001,0.98681,0.7855,ultralytics_fitness,0.805631,false,748.673,320,320,0
142,1.87392,2.1923399999999997,0.001,0.98876,0.77751,ultralytics_fitness,0.798635,false,753.885,320,320,0
143,1.9018000000000002,2.16585,0.001,0.9892,0.78735,ultralytics_fitness,0.807535,false,759.042,320,320,0
144,1.8748,2.18026,0.001,0.98906,0.78444,ultralytics_fitness,0.8049020000000001,false,764.288,320,320,0
145,1.85772,2.1716499999999996,0.001,0.98877,0.78653,ultralytics_fitness,0.806754,false,769.511,320,320,0
146,1.87572,2.19102,0.001,0.98892,0.7784,ultralytics_fitness,0.7994519999999999,false,774.746,320,320,0
147,1.8530799999999998,2.18421,0.001,0.98899,0.78265,ultralytics_fitness,0.8032839999999999,false,780.146,320,320,0
148,1.85981,2.1950399999999997,0.001,0.98606,0.78289,ultralytics_fitness,0.803207,false,785.392,320,320,0
149,1.86053,2.176,0.001,0.98463,0.78674,ultralytics_fitness,0.8065289999999999,false,790.582,320,320,0
150,1.8770099999999998,2.16928,0.001,0.9839,0.78579,ultralytics_fitness,0.805601,false,795.785,320,320,0
151,1.8508300000000002,2.17826,0.001,0.98485,0.78057,ultralytics_fitness,0.8009980000000001,false,801.077,320,320,0
152,1.8337500000000002,2.1860999999999997,0.001,0.98693,0.78373,ultralytics_fitness,0.80405,false,806.245,320,320,0
153,1.84042,2.19731,0.001,0.98656,0.78196,ultralytics_fitness,0.80242,false,811.598,320,320,0
154,1.8305,2.19039,0.001,0.98696,0.78256,ultralytics_fitness,0.803,false,816.799,320,320,0
155,1.84537,2.1778399999999998,0.001,0.98655,0.78476,ultralytics_fitness,0.8049390000000001,false,822.031,320,320,0
156,1.82465,2.1886799999999997,0.001,0.98703,0.77957,ultralytics_fitness,0.800316,false,827.291,320,320,0
157,1.8387799999999999,2.1838699999999998,0.001,0.98761,0.77702,ultralytics_fitness,0.7980790000000001,false,832.592,320,320,0
158,1.83601,2.1714599999999997,0.001,0.98512,0.78169,ultralytics_fitness,0.8020330000000001,false,837.791,320,320,0
159,1.81329,2.18324,0.001,0.98498,0.78438,ultralytics_fitness,0.8044399999999999,false,842.936,320,320,0
160,1.82687,2.16669,0.001,0.98772,0.78516,ultralytics_fitness,0.8054159999999999,false,848.289,320,320,0
161,1.82791,2.17502,0.001,0.98692,0.78877,ultralytics_fitness,0.808585,false,853.401,320,320,0
162,1.82681,2.1665,0.001,0.98515,0.79249,ultralytics_fitness,0.811756,false,858.563,320,320,0
163,1.82496,2.16957,0.001,0.98603,0.79163,ultralytics_fitness,0.81107,false,863.887,320,320,0
164,1.83574,2.1941100000000002,0.001,0.98463,0.7852,ultralytics_fitness,0.8051429999999999,false,869.071,320,320,0
165,1.81466,2.19064,0.001,0.98488,0.78651,ultralytics_fitness,0.806347,false,874.238,320,320,0
166,1.8196700000000001,2.2070600000000002,0.001,0.98599,0.77939,ultralytics_fitness,0.80005,false,879.589,320,320,0
167,1.8125900000000001,2.25847,0.001,0.98545,0.77453,ultralytics_fitness,0.795622,false,884.736,320,320,0
168,1.8087,2.19569,0.001,0.98553,0.78266,ultralytics_fitness,0.8029470000000001,false,890.026,320,320,0
169,1.80874,2.20833,0.001,0.98677,0.78308,ultralytics_fitness,0.8034490000000001,false,895.263,320,320,0
170,1.8267900000000001,2.19549,0.001,0.98666,0.78582,ultralytics_fitness,0.8059040000000001,false,900.453,320,320,0
171,1.80363,2.18619,0.001,0.98614,0.78675,ultralytics_fitness,0.806689,false,905.695,320,320,0
172,1.78198,2.17586,0.001,0.986,0.788,ultralytics_fitness,0.8078000000000001,false,910.873,320,320,0
173,1.81023,2.1868100000000004,0.001,0.98377,0.7853,ultralytics_fitness,0.8051470000000001,false,916.359,320,320,0
174,1.81624,2.1844799999999998,0.001,0.98638,0.7851,ultralytics_fitness,0.805228,false,921.62,320,320,0
175,1.81827,2.20961,0.001,0.98615,0.77621,ultralytics_fitness,0.797204,false,926.828,320,320,0
176,1.81506,2.1986600000000003,0.001,0.98661,0.77973,ultralytics_fitness,0.8004180000000001,false,932.084,320,320,0
177,1.81108,2.18249,0.001,0.98551,0.78586,ultralytics_fitness,0.805825,false,937.427,320,320,0
178,1.7961999999999998,2.2329,0.001,0.98628,0.77403,ultralytics_fitness,0.795255,false,942.611,320,320,0
179,1.8066399999999998,2.20053,0.001,0.98447,0.78332,ultralytics_fitness,0.8034350000000001,false,947.972,320,320,0
180,1.77887,2.1690699999999996,0.001,0.98459,0.78982,ultralytics_fitness,0.8092969999999999,false,953.095,320,320,0
181,1.8010899999999999,2.18497,0.001,0.98556,0.78646,ultralytics_fitness,0.80637,false,958.178,320,320,0
182,1.78045,2.18483,0.001,0.9846,0.78893,ultralytics_fitness,0.808497,false,963.444,320,320,0
183,1.78125,2.1699,0.001,0.98538,0.78567,ultralytics_fitness,0.805641,false,968.573,320,320,0
184,1.77039,2.18973,0.001,0.98584,0.78273,ultralytics_fitness,0.803041,false,973.663,320,320,0
185,1.7864300000000002,2.16501,0.001,0.98627,0.78856,ultralytics_fitness,0.808331,false,978.962,320,320,0
186,1.79364,2.18328,0.001,0.98395,0.78509,ultralytics_fitness,0.804976,false,984.237,320,320,0
187,1.77098,2.1766199999999998,0.001,0.98594,0.78609,ultralytics_fitness,0.8060750000000001,false,989.375,320,320,0
188,1.77393,2.17271,0.001,0.98616,0.78986,ultralytics_fitness,0.80949,false,994.468,320,320,0
189,1.7663600000000002,2.19163,0.001,0.98755,0.78705,ultralytics_fitness,0.8071,false,999.542,320,320,0
190,1.8003200000000001,2.17502,0.001,0.98632,0.79338,ultralytics_fitness,0.8126739999999999,false,1004.8,320,320,0
191,1.79372,2.21705,0.001,0.98675,0.78169,ultralytics_fitness,0.8021960000000001,false,1010.12,320,320,0
192,1.79676,2.20077,0.001,0.98571,0.7863,ultralytics_fitness,0.806241,false,1015.3,320,320,0
193,1.76693,2.19213,0.001,0.98654,0.78413,ultralytics_fitness,0.8043710000000001,false,1020.44,320,320,0
194,1.7676500000000002,2.1722900000000003,0.001,0.98697,0.78636,ultralytics_fitness,0.806421,false,1025.64,320,320,0
195,1.76872,2.16327,0.001,0.98506,0.79224,ultralytics_fitness,0.8115220000000001,false,1030.9,320,320,0
196,1.78315,2.1832900000000004,0.001,0.98608,0.79002,ultralytics_fitness,0.809626,false,1036.13,320,320,0
197,1.7742900000000001,2.16782,0.001,0.98489,0.7899,ultralytics_fitness,0.8093990000000001,false,1041.27,320,320,0
198,1.73807,2.1622399999999997,0.001,0.9841,0.78959,ultralytics_fitness,0.809041,false,1046.46,320,320,0
199,1.75994,2.15182,0.001,0.98496,0.78571,ultralytics_fitness,0.8056350000000001,false,1051.7,320,320,0
200,1.76525,2.15993,0.001,0.98465,0.79219,ultralytics_fitness,0.811436,false,1057.06,320,320,0
201,1.76825,2.1790599999999998,0.001,0.98382,0.78563,ultralytics_fitness,0.8054490000000001,false,1062.21,320,320,0
202,1.7504300000000002,2.16213,0.001,0.9849,0.79199,ultralytics_fitness,0.8112809999999999,false,1067.58,320,320,0
203,1.75101,2.16835,0.001,0.98655,0.78933,ultralytics_fitness,0.809052,false,1072.79,320,320,0
204,1.73189,2.1811300000000005,0.001,0.98717,0.79021,ultralytics_fitness,0.809906,false,1077.93,320,320,0
205,1.7620999999999998,2.16707,0.001,0.98676,0.78699,ultralytics_fitness,0.806967,false,1083.14,320,320,0
206,1.74005,2.1704299999999996,0.001,0.9852,0.78543,ultralytics_fitness,0.805407,false,1088.33,320,320,0
207,1.7694800000000002,2.2014199999999997,0.001,0.98638,0.78281,ultralytics_fitness,0.8031670000000001,false,1093.67,320,320,0
208,1.75108,2.19854,0.001,0.98465,0.78546,ultralytics_fitness,0.8053790000000001,false,1099.08,320,320,0
209,1.73571,2.18353,0.001,0.9874,0.78735,ultralytics_fitness,0.807355,false,1104.42,320,320,0
210,1.73766,2.20261,0.001,0.98848,0.78624,ultralytics_fitness,0.8064640000000001,false,1109.7,320,320,0
211,1.73936,2.19025,0.001,0.98646,0.78238,ultralytics_fitness,0.802788,false,1115.11,320,320,0
212,1.74093,2.1819699999999997,0.001,0.98667,0.78671,ultralytics_fitness,0.8067060000000001,false,1120.41,320,320,0
213,1.74477,2.1799299999999997,0.001,0.98816,0.78876,ultralytics_fitness,0.8087000000000001,false,1125.63,320,320,0
214,1.74207,2.18479,0.001,0.98773,0.78766,ultralytics_fitness,0.807667,false,1130.79,320,320,0
215,1.7313100000000001,2.1622,0.001,0.98704,0.7883,ultralytics_fitness,0.8081740000000001,false,1136.02,320,320,0
216,1.7288900000000003,2.16568,0.001,0.98621,0.78783,ultralytics_fitness,0.807668,false,1141.25,320,320,0
217,1.72119,2.17061,0.001,0.98649,0.78764,ultralytics_fitness,0.807525,false,1146.53,320,320,0
218,1.72545,2.1929,0.001,0.98711,0.78484,ultralytics_fitness,0.805067,false,1151.82,320,320,0
219,1.73851,2.2086,0.001,0.98566,0.78395,ultralytics_fitness,0.8041210000000001,false,1157.14,320,320,0
220,1.73866,2.2033199999999997,0.001,0.98734,0.78641,ultralytics_fitness,0.8065030000000001,false,1162.46,320,320,0
221,1.74494,2.1786399999999997,0.001,0.98735,0.78938,ultralytics_fitness,0.809177,false,1167.85,320,320,0
